code,name,sector,theme,sector_theme,source,source_url,asof_kst
093370,후성,기초 화학물질 제조업,불소화물 제조·도매,기초 화학물질 제조업 / 불소화물 제조·도매,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
093380,풍강,기타 금속 가공제품 제조업,자동차용너트류,기타 금속 가공제품 제조업 / 자동차용너트류,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
093510,엔지브이아이,자동차 신품 부품 제조업,천연가스자동차용 연료저장장치 등,자동차 신품 부품 제조업 / 천연가스자동차용 연료저장장치 등,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
093520,매커스,기계장비 및 관련 물품 도매업,자일링스(Xilinx)비메모리반도체(PLDchip)유통,기계장비 및 관련 물품 도매업 / 자일링스(Xilinx)비메모리반도체(PLDchip)유통,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
093640,케이알엠,반도체 제조업,멀티미디어반도체,반도체 제조업 / 멀티미디어반도체,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
093920,서원인텍,통신 및 방송 장비 제조업,휴대폰용키패드및부자재,통신 및 방송 장비 제조업 / 휴대폰용키패드및부자재,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
094170,동운아나텍,반도체 제조업,아날로그 반도체,반도체 제조업 / 아날로그 반도체,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
094280,효성 ITX,기타 사업지원 서비스업,컨택센터서비스·Cloud솔루션·CDN,기타 사업지원 서비스업 / 컨택센터서비스·Cloud솔루션·CDN,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
094360,칩스앤미디어,반도체 제조업,비디오 IP,반도체 제조업 / 비디오 IP,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
094480,갤럭시아머니트리,소프트웨어 개발 및 공급업,전자결제,소프트웨어 개발 및 공급업 / 전자결제,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
094800,맵스리얼티,신탁업 및 집합투자업,,신탁업 및 집합투자업,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
094820,일진파워,전기 및 통신 공사업,열교환기·압력용기,전기 및 통신 공사업 / 열교환기·압력용기,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
094840,슈프리마에이치큐,통신 및 방송 장비 제조업,지문인식솔루션및시스템,통신 및 방송 장비 제조업 / 지문인식솔루션및시스템,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
094850,참좋은여행,여행사 및 기타 여행보조 서비스업,여행상품,여행사 및 기타 여행보조 서비스업 / 여행상품,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
094860,네오리진,소프트웨어 개발 및 공급업,게임소프트웨어 제작 및 판매,소프트웨어 개발 및 공급업 / 게임소프트웨어 제작 및 판매,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
094940,푸른로보틱스,컴퓨터 및 주변장치 제조업,금융자동화기기모듈·역무자동화기기모듈·특수단말시스템,컴퓨터 및 주변장치 제조업 / 금융자동화기기모듈·역무자동화기기모듈·특수단말시스템,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
094970,제이엠티,전자부품 제조업,LCD패널용PBA,전자부품 제조업 / LCD패널용PBA,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
095190,신화프리텍,기타 금속 가공제품 제조업,CNC공작기계등,기타 금속 가공제품 제조업 / CNC공작기계등,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
095270,웨이브일렉트로,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",이동통신중계기용전력증폭기,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외 / 이동통신중계기용전력증폭기",KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
095340,ISC,기계장비 및 관련 물품 도매업,반도체테스트소켓,기계장비 및 관련 물품 도매업 / 반도체테스트소켓,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
095500,미래나노텍,플라스틱제품 제조업,LCDBLU용광학필름,플라스틱제품 제조업 / LCDBLU용광학필름,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
095570,AJ네트웍스,산업용 기계 및 장비 임대업,렌탈(파렛트·OA장비·건설장비),산업용 기계 및 장비 임대업 / 렌탈(파렛트·OA장비·건설장비),KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
095610,테스,특수 목적용 기계 제조업,반도체장비(화학증착장비),특수 목적용 기계 제조업 / 반도체장비(화학증착장비),KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
095660,네오위즈,소프트웨어 개발 및 공급업,피망·스페셜포스,소프트웨어 개발 및 공급업 / 피망·스페셜포스,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
095700,제넥신,자연과학 및 공학 연구개발업,항체융합단백질 치료제 및 유전자치료 백신개발,자연과학 및 공학 연구개발업 / 항체융합단백질 치료제 및 유전자치료 백신개발,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
095720,웅진씽크빅,초등 교육기관,기타출판 제조·서적·교구,초등 교육기관 / 기타출판 제조·서적·교구,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
095910,에스에너지,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",태양광발전시스템·태양전지모듈,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업 / 태양광발전시스템·태양전지모듈",KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
096240,크레버스,일반 교습 학원,청담어학원,일반 교습 학원 / 청담어학원,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
096250,와이즈넛,소프트웨어 개발 및 공급업,검색엔진·챗봇·클라우드서비스,소프트웨어 개발 및 공급업 / 검색엔진·챗봇·클라우드서비스,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
096350,대창솔루션,"구조용 금속제품, 탱크 및 증기발생기 제조업",내연기관구조재(선박엔진용MBS),"구조용 금속제품, 탱크 및 증기발생기 제조업 / 내연기관구조재(선박엔진용MBS)",KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
096530,씨젠,의료용품 및 기타 의약 관련제품 제조업,호흡기성 병원체 검사제품·성감염증원인균 검사제품,의료용품 및 기타 의약 관련제품 제조업 / 호흡기성 병원체 검사제품·성감염증원인균 검사제품,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
096610,알에프세미,반도체 제조업,ECM Chip·TVS Diode·Driver IC,반도체 제조업 / ECM Chip·TVS Diode·Driver IC,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
096630,에스코넥,통신 및 방송 장비 제조업,WaferProber,통신 및 방송 장비 제조업 / WaferProber,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
096690,에이루트,컴퓨터 및 주변장치 제조업,POS프린터·Mobile프린터·Label프린터,컴퓨터 및 주변장치 제조업 / POS프린터·Mobile프린터·Label프린터,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
096760,JW홀딩스,기타 금융업,의약품 수출입업,기타 금융업 / 의약품 수출입업,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
096770,SK이노베이션,석유 정제품 제조업,석유정제·석유화학제품·윤활유제품,석유 정제품 제조업 / 석유정제·석유화학제품·윤활유제품,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
096870,엘디티,반도체 제조업,OLED구동IC·LED구동IC·LCD구동IC,반도체 제조업 / OLED구동IC·LED구동IC·LCD구동IC,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
097230,HJ중공업,토목 건설업,선박건조·기계플랜트 제조·토목공사,토목 건설업 / 선박건조·기계플랜트 제조·토목공사,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
097520,엠씨넥스,영상 및 음향기기 제조업,모바일 카메라모듈·전장 카메라모듈·블랙박스,영상 및 음향기기 제조업 / 모바일 카메라모듈·전장 카메라모듈·블랙박스,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
097780,에코볼트,자동차 신품 부품 제조업,자동차 신품 부품,자동차 신품 부품 제조업 / 자동차 신품 부품,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
097800,윈팩,반도체 제조업,반도체 패키징 및 테스트,반도체 제조업 / 반도체 패키징 및 테스트,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
097870,효성오앤비,"비료, 농약 및 살균, 살충제 제조업",혼합유박비료·유기복합비료·혼합유기질비료,"비료, 농약 및 살균, 살충제 제조업 / 혼합유박비료·유기복합비료·혼합유기질비료",KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
097950,CJ제일제당,기타 식품 제조업,설탕·소맥분·조미식품,기타 식품 제조업 / 설탕·소맥분·조미식품,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
098070,한텍,"구조용 금속제품, 탱크 및 증기발생기 제조업",열교환기 등 화공기기·저장용 탱크,"구조용 금속제품, 탱크 및 증기발생기 제조업 / 열교환기 등 화공기기·저장용 탱크",KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
098120,마이크로컨텍솔,전자부품 제조업,BGA IC Burn-In Socket·DRAM Module Socket,전자부품 제조업 / BGA IC Burn-In Socket·DRAM Module Socket,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
098460,고영,특수 목적용 기계 제조업,전자제품및반도체생산용 3차원 납도포검사장비,특수 목적용 기계 제조업 / 전자제품및반도체생산용 3차원 납도포검사장비,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
098660,에스티오,봉제의복 제조업,셔츠·자켓·바지,봉제의복 제조업 / 셔츠·자켓·바지,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
099190,아이센스,의료용 기기 제조업,혈당측정스트립·혈당측정기기 등,의료용 기기 제조업 / 혈당측정스트립·혈당측정기기 등,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
099220,SDN,기계장비 및 관련 물품 도매업,태양광기자재 및 선박용엔진 도매·태양광발전시스템 구축 및 설계,기계장비 및 관련 물품 도매업 / 태양광기자재 및 선박용엔진 도매·태양광발전시스템 구축 및 설계,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
099320,쎄트렉아이,"항공기,우주선 및 부품 제조업",인공위성시스템·위성지상국·위성부분품 개발 및 제조,"항공기,우주선 및 부품 제조업 / 인공위성시스템·위성지상국·위성부분품 개발 및 제조",KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
099390,브레인즈컴퍼니,소프트웨어 개발 및 공급업,IT 인프라 통합관리 솔루션,소프트웨어 개발 및 공급업 / IT 인프라 통합관리 솔루션,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
099410,동방선기,선박 및 보트 건조업,조선기자재·선박용 배관,선박 및 보트 건조업 / 조선기자재·선박용 배관,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
099430,바이오플러스,기초 의약물질 제조업,생체재료 개질 기술을 사용한 히알루론산(HA) 기반 더말필러·유착방지제 및 그 응용제품,기초 의약물질 제조업 / 생체재료 개질 기술을 사용한 히알루론산(HA) 기반 더말필러·유착방지제 및 그 응용제품,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
099440,스맥,특수 목적용 기계 제조업,공작기계 및 산업용로봇제조,특수 목적용 기계 제조업 / 공작기계 및 산업용로봇제조,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
099520,DGI,영상 및 음향기기 제조업,DVR·유선통신기기 제조·무역,영상 및 음향기기 제조업 / DVR·유선통신기기 제조·무역,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
099750,이지케어텍,소프트웨어 개발 및 공급업,의료정보시스템,소프트웨어 개발 및 공급업 / 의료정보시스템,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
100030,인지소프트,소프트웨어 개발 및 공급업,금융솔루션·동기화솔루션,소프트웨어 개발 및 공급업 / 금융솔루션·동기화솔루션,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
100090,SK오션플랜트,1차 철강 제조업,해상풍력 하부구조물,1차 철강 제조업 / 해상풍력 하부구조물,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
100120,뷰웍스,의료용 기기 제조업,X-Ray Detector,의료용 기기 제조업 / X-Ray Detector,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
