stock_code,corp_name,report_name,rcept_dt,rcept_no,corp_cls,keywords,severity,relief_flag
004710,한솔테크닉스,임원ㆍ주요주주특정증권등소유상황보고서,20260622,20260622000307,Y,주요주주변동,1,False
004710,한솔테크닉스,임원ㆍ주요주주특정증권등소유상황보고서,20260622,20260622000303,Y,주요주주변동,1,False
004710,한솔테크닉스,임원ㆍ주요주주특정증권등소유상황보고서,20260622,20260622000295,Y,주요주주변동,1,False
005930,삼성전자,임원ㆍ주요주주특정증권등소유상황보고서,20260622,20260622000294,Y,주요주주변동,1,False
006740,블루산업개발,유상증자또는주식관련사채등의발행결과(자율공시)              ,20260622,20260622800513,Y,유상증자,3,False
001720,신영증권,임원ㆍ주요주주특정증권등소유상황보고서,20260622,20260622000281,Y,주요주주변동,1,False
011780,금호석유화학,임원ㆍ주요주주특정증권등소유상황보고서,20260622,20260622000271,Y,주요주주변동,1,False
084870,티비에이치글로벌,임원ㆍ주요주주특정증권등소유상황보고서,20260622,20260622000270,Y,주요주주변동,1,False
006280,녹십자,임원ㆍ주요주주특정증권등소유상황보고서,20260622,20260622000267,Y,주요주주변동,1,False
084870,티비에이치글로벌,임원ㆍ주요주주특정증권등소유상황보고서,20260622,20260622000262,Y,주요주주변동,1,False
033250,체시스,임원ㆍ주요주주특정증권등소유상황보고서,20260622,20260622000256,Y,주요주주변동,1,False
033250,체시스,주식등의대량보유상황보고서(일반),20260622,20260622000245,Y,대량보유,1,False
016450,한세예스24홀딩스,주식등의대량보유상황보고서(일반),20260622,20260622000211,Y,대량보유,1,False
009460,한창제지,임원ㆍ주요주주특정증권등소유상황보고서,20260622,20260622000185,Y,주요주주변동,1,False
000270,기아,임원ㆍ주요주주특정증권등소유상황보고서,20260622,20260622000181,Y,주요주주변동,1,False
000300,대신밸류리츠,임원ㆍ주요주주특정증권등소유상황보고서,20260622,20260622000168,Y,주요주주변동,1,False
030200,케이티,주식등의대량보유상황보고서(약식),20260622,20260622000155,Y,대량보유,1,False
003850,보령,주식등의대량보유상황보고서(일반),20260622,20260622000146,Y,대량보유,1,False
006800,미래에셋증권,임원ㆍ주요주주특정증권등소유상황보고서,20260622,20260622000115,Y,주요주주변동,1,False
006570,대림통상,주식등의대량보유상황보고서(일반),20260622,20260622000113,Y,대량보유,1,False
006570,대림통상,임원ㆍ주요주주특정증권등소유상황보고서,20260622,20260622000111,Y,주요주주변동,1,False
011930,신성이엔지,임원ㆍ주요주주특정증권등소유상황보고서,20260622,20260622000090,Y,주요주주변동,1,False
003580,HLB글로벌,임원ㆍ주요주주특정증권등소유상황보고서,20260622,20260622000071,Y,주요주주변동,1,False
003920,남양유업,임원ㆍ주요주주특정증권등소유상황보고서,20260622,20260622000012,Y,주요주주변동,1,False
018260,삼성에스디에스,임원ㆍ주요주주특정증권등소유상황보고서,20260622,20260622000001,Y,주요주주변동,1,False
032350,롯데관광개발,임원ㆍ주요주주특정증권등소유상황보고서,20260619,20260619000663,Y,주요주주변동,1,False
025620,차AI헬스케어,유상증자또는주식관련사채등의발행결과(자율공시)              ,20260619,20260619800987,Y,유상증자,3,False
032350,롯데관광개발,주식등의대량보유상황보고서(일반),20260619,20260619000661,Y,대량보유,1,False
025620,차AI헬스케어,유상증자또는주식관련사채등의발행결과(자율공시)              ,20260619,20260619800986,Y,유상증자,3,False
025620,차AI헬스케어,유상증자또는주식관련사채등의발행결과(자율공시)              ,20260619,20260619800985,Y,유상증자,3,False
025620,차AI헬스케어,유상증자또는주식관련사채등의발행결과(자율공시)              ,20260619,20260619800974,Y,유상증자,3,False
004920,씨아이테크,주식등의대량보유상황보고서(일반),20260619,20260619000645,Y,대량보유,1,False
017390,서울도시가스,임원ㆍ주요주주특정증권등소유상황보고서,20260619,20260619000643,Y,주요주주변동,1,False
010780,아이에스동서,주식등의대량보유상황보고서(일반),20260619,20260619000627,Y,대량보유,1,False
024720,콜마홀딩스,주식등의대량보유상황보고서(일반),20260619,20260619000625,Y,대량보유,1,False
002070,비비안,주요사항보고서(유상증자결정),20260619,20260619000603,Y,유상증자,3,False
003540,대신증권,주요사항보고서(자기주식처분결정),20260619,20260619000574,Y,자사주처분,2,False
007460,에이프로젠,[기재정정]주요사항보고서(전환사채권발행결정)(자회사의 주요경영사항)              ,20260619,20260619800848,Y,"CB,CB발행",2,False
085620,미래에셋생명,임원ㆍ주요주주특정증권등소유상황보고서,20260619,20260619000588,Y,주요주주변동,1,False
035720,카카오,임원ㆍ주요주주특정증권등소유상황보고서,20260619,20260619000587,Y,주요주주변동,1,False
003060,에이프로젠바이오로직스,[기재정정]주요사항보고서(전환사채권발행결정),20260619,20260619000567,Y,"CB,CB발행",2,False
143210,핸즈코퍼레이션,주식등의대량보유상황보고서(일반),20260619,20260619000579,Y,대량보유,1,False
000520,삼일제약,유상증자또는주식관련사채등의발행결과(자율공시)              ,20260619,20260619800813,Y,유상증자,3,False
248070,솔루엠,주식등의대량보유상황보고서(일반),20260619,20260619000522,Y,대량보유,1,False
006490,프리티,[기재정정]주요사항보고서(유상증자결정),20260619,20260619000493,Y,유상증자,3,False
006800,미래에셋증권,임원ㆍ주요주주특정증권등소유상황보고서,20260619,20260619000508,Y,주요주주변동,1,False
007460,에이프로젠,주식등의대량보유상황보고서(일반),20260619,20260619000506,Y,대량보유,1,False
003490,대한항공,임원ㆍ주요주주특정증권등소유상황보고서,20260619,20260619000496,Y,주요주주변동,1,False
005690,파미셀,임원ㆍ주요주주특정증권등소유상황보고서,20260619,20260619000470,Y,주요주주변동,1,False
005690,파미셀,임원ㆍ주요주주특정증권등소유상황보고서,20260619,20260619000463,Y,주요주주변동,1,False
005690,파미셀,임원ㆍ주요주주특정증권등소유상황보고서,20260619,20260619000454,Y,주요주주변동,1,False
003060,에이프로젠바이오로직스,주식등의대량보유상황보고서(일반),20260619,20260619000447,Y,대량보유,1,False
005690,파미셀,임원ㆍ주요주주특정증권등소유상황보고서,20260619,20260619000443,Y,주요주주변동,1,False
005690,파미셀,임원ㆍ주요주주특정증권등소유상황보고서,20260619,20260619000435,Y,주요주주변동,1,False
005690,파미셀,임원ㆍ주요주주특정증권등소유상황보고서,20260619,20260619000424,Y,주요주주변동,1,False
005930,삼성전자,임원ㆍ주요주주특정증권등소유상황보고서,20260619,20260619000284,Y,주요주주변동,1,False
002450,삼익악기,주식등의대량보유상황보고서(일반),20260619,20260619000202,Y,대량보유,1,False
011090,에넥스,임원ㆍ주요주주특정증권등소유상황보고서,20260619,20260619000169,Y,주요주주변동,1,False
011090,에넥스,임원ㆍ주요주주특정증권등소유상황보고서,20260619,20260619000168,Y,주요주주변동,1,False
011090,에넥스,임원ㆍ주요주주특정증권등소유상황보고서,20260619,20260619000167,Y,주요주주변동,1,False
011090,에넥스,임원ㆍ주요주주특정증권등소유상황보고서,20260619,20260619000166,Y,주요주주변동,1,False
011090,에넥스,주식등의대량보유상황보고서(일반),20260619,20260619000163,Y,대량보유,1,False
030000,제일기획,주식등의대량보유상황보고서(약식),20260619,20260619000096,Y,대량보유,1,False
175330,JB금융지주,주식등의대량보유상황보고서(일반),20260619,20260619000089,Y,대량보유,1,False
026890,스틱인베스트먼트,주식등의대량보유상황보고서(일반),20260619,20260619000082,Y,대량보유,1,False
175330,JB금융지주,임원ㆍ주요주주특정증권등소유상황보고서,20260619,20260619000071,Y,주요주주변동,1,False
012510,더존비즈온,주식등의대량보유상황보고서(일반),20260618,20260618000405,Y,대량보유,1,False
003470,유안타증권,임원ㆍ주요주주특정증권등소유상황보고서,20260618,20260618000402,Y,주요주주변동,1,False
006740,블루산업개발,임원ㆍ주요주주특정증권등소유상황보고서,20260618,20260618000401,Y,주요주주변동,1,False
006740,블루산업개발,주식등의대량보유상황보고서(일반),20260618,20260618000382,Y,대량보유,1,False
006740,블루산업개발,유상증자또는주식관련사채등의발행결과(자율공시)              ,20260618,20260618800766,Y,유상증자,3,False
025620,차AI헬스케어,[기재정정]주요사항보고서(전환사채권발행결정),20260618,20260618000368,Y,"CB,CB발행",2,False
025620,차AI헬스케어,[기재정정]주요사항보고서(전환사채권발행결정),20260618,20260618000325,Y,"CB,CB발행",2,False
012630,HDC,주식등의대량보유상황보고서(일반),20260618,20260618000362,Y,대량보유,1,False
015760,한국전력공사,임원ㆍ주요주주특정증권등소유상황보고서,20260618,20260618000358,Y,주요주주변동,1,False
002880,디와이에이,임원ㆍ주요주주특정증권등소유상황보고서,20260618,20260618000355,Y,주요주주변동,1,False
015760,한국전력공사,임원ㆍ주요주주특정증권등소유상황보고서,20260618,20260618000349,Y,주요주주변동,1,False
357120,코람코라이프인프라리츠,임원ㆍ주요주주특정증권등소유상황보고서,20260618,20260618000343,Y,주요주주변동,1,False
334890,이지스밸류플러스리츠,임원ㆍ주요주주특정증권등소유상황보고서,20260618,20260618000342,Y,주요주주변동,1,False
088260,이리츠코크렙,임원ㆍ주요주주특정증권등소유상황보고서,20260618,20260618000341,Y,주요주주변동,1,False
293940,신한알파리츠,임원ㆍ주요주주특정증권등소유상황보고서,20260618,20260618000339,Y,주요주주변동,1,False
330590,롯데리츠,임원ㆍ주요주주특정증권등소유상황보고서,20260618,20260618000338,Y,주요주주변동,1,False
365550,ESR켄달스퀘어리츠,임원ㆍ주요주주특정증권등소유상황보고서,20260618,20260618000337,Y,주요주주변동,1,False
000990,DB하이텍,임원ㆍ주요주주특정증권등소유상황보고서,20260618,20260618000336,Y,주요주주변동,1,False
451800,한화리츠,임원ㆍ주요주주특정증권등소유상황보고서,20260618,20260618000335,Y,주요주주변동,1,False
448730,삼성FN리츠,임원ㆍ주요주주특정증권등소유상황보고서,20260618,20260618000334,Y,주요주주변동,1,False
417310,코람코더원리츠,임원ㆍ주요주주특정증권등소유상황보고서,20260618,20260618000333,Y,주요주주변동,1,False
404990,신한서부티엔디리츠,임원ㆍ주요주주특정증권등소유상황보고서,20260618,20260618000332,Y,주요주주변동,1,False
377190,디앤디플랫폼리츠,임원ㆍ주요주주특정증권등소유상황보고서,20260618,20260618000331,Y,주요주주변동,1,False
395400,SK리츠,임원ㆍ주요주주특정증권등소유상황보고서,20260618,20260618000329,Y,주요주주변동,1,False
025620,차AI헬스케어,[기재정정]주요사항보고서(전환사채권발행결정),20260618,20260618000299,Y,"CB,CB발행",2,False
034830,한국토지신탁,주식등의대량보유상황보고서(일반),20260618,20260618000318,Y,대량보유,1,False
353200,대덕전자,임원ㆍ주요주주특정증권등소유상황보고서,20260618,20260618000309,Y,주요주주변동,1,False
