name,ticker,market,status,last_date,current_close,split_buy_low_ref,split_buy_high_ref,target1_ref,target2_ref,stop_ref,avg_daily_move_abs,avg_daily_move_pct,avg_wave_days,low_1m_intraday,high_1m_intraday,low_1m_close,high_1m_close,range_1m_pct,position_in_1m_range_pct,data_rows_1m,low_3m_intraday,high_3m_intraday,low_3m_close,high_3m_close,range_3m_pct,position_in_3m_range_pct,return_1m_pct,return_3m_pct,last_volume,last_trading_value,avg20_trading_value,low_liquidity,market_cap,listed_shares,data_rows,source_used,operating_profit,operating_profit_unit,operating_loss_flag,operating_loss_basis,operating_loss_source_status,supply_check_status,supply_check_scope,supply_check_limited_reason,supply_burden_detected,supply_burden_flag,supply_burden_level,supply_burden_keywords,supply_burden_latest_report_date,supply_burden_latest_report_name,supply_burden_report_count,supply_burden_checked_at_kst
진흥기업,002780,KOSPI,OK,2026-08-19,782,686,770,867,936,666,39.0,4.34,2.7,,855.0,715,827,,91.46,22,,1442.0,715,1142,,54.23,5.11,-29.8,0,0,1227156159,True,113758904590,145471745,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,11605004778,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,2026-08-20T09:00:17+09:00
진흥기업2우B,002787,KOSPI,OK,2026-08-19,2895,2175,2810,3530,4050,2030,288.0,6.55,2.2,,3945.0,2565,3945,,73.38,22,,8700.0,2565,8060,,33.28,7.42,-63.58,0,0,71201717,True,853469160,294808,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,,KRW,,,NO_CORP_CODE,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,2026-08-20T09:00:17+09:00
진흥기업우B,002785,KOSPI,OK,2026-08-19,1336,914,1285,1707,2010,830,169.0,7.54,2.3,,1862.0,1282,1862,,71.75,22,,3700.0,1282,3610,,36.11,4.13,-60.18,0,0,47676555,True,1145243248,857218,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,,KRW,,,NO_CORP_CODE,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,2026-08-20T09:00:17+09:00
차AI헬스케어,025620,KOSPI,OK,2026-08-19,4700,4010,4615,5310,5810,3870,276.0,4.59,1.8,3795.0,5790.0,3925,5080,52.57,45.36,22,3795.0,9700.0,3925,7600,155.6,15.33,-4.18,-31.29,4381,20512730,66136354,True,85558673100,18203973,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,-3504623785,KRW,TRUE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,위험,"CB,CB발행,대량보유,신주인수권,신주인수권행사,유상증자,주요주주변동",20260814,임원ㆍ주요주주특정증권등소유상황보고서,13,2026-08-20T09:00:17+09:00
참엔지니어링,009310,KOSPI,OK,2026-08-19,5330,5010,5280,5760,6130,4905,,0.0,,,,5330,5330,,,22,,,5330,5330,,,0.0,0.0,0,0,0,True,23329484620,4377014,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,2921653686,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,위험,상장폐지위험,20260715,기타시장안내              (상장공시위원회 개최 결과 및 상장폐지 결정),2,2026-08-20T09:00:17+09:00
천일고속,000650,KOSPI,OK,2026-08-19,153900,138800,152100,167200,178000,135800,6040.0,3.33,2.1,123100.0,184300.0,127700,161100,49.72,50.33,22,123100.0,290000.0,127700,245500,135.58,18.45,1.92,-37.31,1387,211580100,520713897,True,219956958000,1429220,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,-2668816942,KRW,TRUE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,2026-08-20T09:00:17+09:00
체시스,033250,KOSPI,OK,2026-08-19,3870,3510,3825,4190,4450,3435,145.0,3.9,1.6,3200.0,4700.0,3505,4700,46.88,44.67,22,2660.0,4700.0,2880,4700,76.69,59.31,-1.53,-6.41,15649,60291160,195043600,True,24768000000,6400000,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,2924715738,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,"대량보유,주요주주변동",20260811,주식등의대량보유상황보고서(일반),9,2026-08-20T09:00:17+09:00
카카오,035720,KOSPI,OK,2026-08-19,37400,35150,37050,39400,41000,34700,902.0,2.4,1.9,34250.0,41450.0,35050,40700,21.02,43.75,22,32250.0,48500.0,33150,42700,50.39,31.69,6.7,-10.1,1405409,52032790775,91672868922,False,16567492018000,442981070,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,488414000457,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,"대량보유,주요주주변동",20260803,주식등의대량보유상황보고서(약식),5,2026-08-20T09:00:17+09:00
카카오뱅크,323410,KOSPI,OK,2026-08-19,21500,20350,21300,22550,23400,20100,469.0,2.12,2.0,20750.0,23000.0,21150,22550,10.84,33.33,22,19110.0,25000.0,19750,24750,30.82,40.58,-4.66,-3.15,648095,13822270375,18093212504,False,10258089395500,477120437,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,351591000000,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,주요주주변동,20260814,임원ㆍ주요주주특정증권등소유상황보고서,12,2026-08-20T09:00:17+09:00
카카오페이,377300,KOSPI,OK,2026-08-19,41250,37800,40850,44250,46750,37150,1371.0,3.21,2.0,37550.0,46750.0,39350,45150,24.5,40.22,22,36550.0,50600.0,37450,50000,38.44,33.45,3.9,-12.7,143784,5935043475,13423661570,False,5579998256250,135272685,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,90847113245,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,2026-08-20T09:00:17+09:00
카프로,006380,KOSPI,OK,2026-08-19,3660,3440,3625,3955,4210,3365,,0.0,,,,3660,3660,,,22,,,3660,3660,,,0.0,0.0,0,0,0,True,618539985360,168999996,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,-3698726492,KRW,TRUE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,2026-08-20T09:00:17+09:00
케이뱅크,279570,KOSPI,OK,2026-08-19,5530,5270,5470,5860,6130,5080,150.0,2.51,2.0,5350.0,6500.0,5470,6220,21.5,15.65,22,5220.0,7390.0,5290,7200,41.57,14.29,-10.81,1.1,430071,2373641555,5214130627,False,2243494185030,405695151,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,59371000000,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,주의,대량보유,20260701,주식등의대량보유상황보고서(약식),1,2026-08-20T09:00:17+09:00
케이비아이동국실업,001620,KOSPI,OK,2026-08-19,2165,2005,2145,2305,2420,1975,63.0,2.72,1.8,1890.0,2330.0,1988,2295,23.28,62.5,22,1890.0,2820.0,1988,2780,49.21,29.57,0.0,-18.3,13522,29407665,68331950,True,48189881990,22258606,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,-1180434741,KRW,TRUE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,2026-08-20T09:00:17+09:00
케이씨,029460,KOSPI,OK,2026-08-19,34600,31450,34200,35650,36700,30800,1267.0,4.14,1.7,23600.0,35800.0,25500,35450,51.69,90.16,22,23600.0,37500.0,25500,35950,58.9,79.14,24.91,3.13,35492,1220625250,1114637190,True,381310511000,11020535,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,36148833390,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,주의,대량보유,20260731,주식등의대량보유상황보고서(일반),2,2026-08-20T09:00:17+09:00
케이씨텍,281820,KOSPI,OK,2026-08-19,66600,54000,65000,78500,88300,51900,5420.0,6.87,1.7,53500.0,106000.0,55100,100300,98.13,24.95,22,53500.0,124800.0,55100,117500,133.27,18.37,-28.69,0.45,172225,11615109250,16445817900,False,1318590822600,19798661,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,58332574571,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,주의,주요주주변동,20260605,임원ㆍ주요주주특정증권등소유상황보고서,1,2026-08-20T09:00:17+09:00
케이카,381970,KOSPI,OK,2026-08-19,6250,5880,6190,6640,6960,5980,177.0,2.15,2.4,6160.0,7960.0,6250,7930,29.22,5.0,22,6160.0,10120.0,6250,9940,64.29,2.27,-14.38,-36.74,243941,1523133540,837601752,True,305130300000,48820848,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,-19427136629,KRW,TRUE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,대량보유,20260807,주식등의대량보유상황보고서(일반),6,2026-08-20T09:00:17+09:00
케이탑리츠,145270,KOSPI,OK,2026-08-19,795,772,787,819,843,768,9.0,1.17,2.5,751.0,846.0,760,822,12.65,46.32,22,726.0,846.0,733,827,16.53,57.5,4.61,-3.87,19118,15141885,21508177,True,38208315330,48060774,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,2351761381,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,위험,"대량보유,주요주주변동,최대주주변경",20260720,주식등의대량보유상황보고서(약식),5,2026-08-20T09:00:17+09:00
코람코더원리츠,417310,KOSPI,OK,2026-08-19,10860,10670,10750,11190,11520,10630,77.0,0.75,1.9,9880.0,11000.0,10020,10970,11.34,87.5,22,9560.0,11000.0,9650,10970,15.06,90.28,8.38,6.89,83348,903627755,1810634515,True,438744000000,40400000,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,5096710047,KRW,FALSE,2025 사업보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,"대량보유,주요주주변동",20260813,임원ㆍ주요주주특정증권등소유상황보고서,15,2026-08-20T09:00:17+09:00
코람코라이프인프라리츠,357120,KOSPI,OK,2026-08-19,4355,4195,4310,4485,4620,4160,64.0,1.57,1.9,3945.0,4365.0,3970,4360,10.65,97.62,22,3750.0,4535.0,3795,4525,20.93,77.07,9.7,-2.35,71968,311709216,249599428,True,423895466670,97335354,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,12960473322,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,"대량보유,주요주주변동",20260813,임원ㆍ주요주주특정증권등소유상황보고서,14,2026-08-20T09:00:17+09:00
코리아써우,007815,KOSPI,OK,2026-08-19,17350,14310,16990,20050,22200,13700,1216.0,6.34,2.2,10390.0,20200.0,10730,19770,94.42,70.95,22,10390.0,31450.0,10730,30500,202.69,33.05,11.43,-5.4,439,7576530,25224175,True,51437371500,2964690,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,,KRW,,,NO_CORP_CODE,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,2026-08-20T09:00:17+09:00
코리아써키트,007810,KOSPI,OK,2026-08-19,60700,46950,59100,72800,82700,44200,5500.0,6.48,1.9,37600.0,73200.0,38500,66400,94.68,64.89,22,37600.0,148300.0,38500,141900,294.41,20.87,-7.89,-24.88,477165,30075589150,22105399565,False,1455745034000,23982620,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,45733784449,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,"대량보유,주요주주변동",20260707,임원ㆍ주요주주특정증권등소유상황보고서,6,2026-08-20T09:00:17+09:00
코리안리,003690,KOSPI,OK,2026-08-19,14930,14260,14780,15380,15840,14120,269.0,1.98,2.2,12990.0,15500.0,13290,15290,19.32,77.29,22,12150.0,15500.0,12410,15290,27.57,82.99,10.51,5.07,234284,3497471585,4524419263,True,2638444992830,176721031,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,466292495634,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,주의,주요주주변동,20260626,임원ㆍ주요주주특정증권등소유상황보고서,1,2026-08-20T09:00:17+09:00
코스맥스,192820,KOSPI,OK,2026-08-19,246000,234000,243500,253500,261000,231500,4785.0,2.67,2.1,167600.0,262000.0,169200,249500,56.32,83.05,22,141000.0,262000.0,144900,249500,85.82,86.78,41.71,38.98,128017,31265629000,29898477285,False,2791979214000,11349509,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,126766276730,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,"대량보유,주요주주변동",20260805,주식등의대량보유상황보고서(약식),6,2026-08-20T09:00:17+09:00
코스맥스비티아이,044820,KOSPI,OK,2026-08-19,22000,20500,21800,23300,24400,20200,596.0,2.9,2.5,18610.0,29150.0,18910,28000,56.64,32.16,22,15950.0,29150.0,16360,28000,82.76,45.83,16.03,9.18,39252,879642825,1442011435,True,211286262000,9603921,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,32666343263,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,위험,"대량보유,주요주주변동,최대주주변경",20260626,주식등의대량보유상황보고서(일반),5,2026-08-20T09:00:17+09:00
코스모신소재,005070,KOSPI,OK,2026-08-19,38850,34000,38250,43100,46600,33050,1935.0,4.76,1.9,26600.0,42200.0,28000,42200,58.65,78.53,22,26600.0,59500.0,28000,56800,123.68,37.23,8.98,-20.63,66616,2608953050,3923896591,True,1290386083350,33214571,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,5527073954,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,대량보유,20260721,주식등의대량보유상황보고서(일반),4,2026-08-20T09:00:17+09:00
코스모화학,005420,KOSPI,OK,2026-08-19,10360,9250,10230,11340,12140,9020,445.0,4.07,2.6,7160.0,11030.0,7760,10760,54.05,82.69,22,7160.0,16000.0,7760,15350,123.46,36.2,16.93,-27.25,81445,843959590,1201632388,True,397909242080,38408228,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,13628508315,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,"대량보유,주요주주변동",20260630,주식등의대량보유상황보고서(일반),4,2026-08-20T09:00:17+09:00
코아스,071950,KOSPI,OK,2026-08-19,1800,1483,1762,2080,2310,1419,127.0,6.4,2.5,1317.0,2725.0,1415,2100,106.91,34.3,22,1317.0,2760.0,1415,2760,109.57,33.47,-8.12,9.09,61071,108728563,373664136,True,26026551000,14459195,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,1126576381,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,위험,"BW,CB,CB발행,대량보유,신주인수권,유상증자",20260819,주요사항보고서(자기전환사채만기전취득결정),18,2026-08-20T09:00:17+09:00
코오롱,002020,KOSPI,OK,2026-08-19,26150,21650,25600,30150,33400,20700,1809.0,4.38,2.3,20200.0,35300.0,21300,32900,74.75,39.4,22,20200.0,70800.0,21300,67000,250.5,11.76,-20.52,-60.68,58871,1564013375,3395905212,True,337535832000,12907680,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,198619422970,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,위험,"대량보유,자사주처분",20260806,주식등의대량보유상황보고서(일반),3,2026-08-20T09:00:17+09:00
코오롱글로벌,003070,KOSPI,OK,2026-08-19,9780,9200,9680,10290,10710,9080,234.0,2.52,2.6,7900.0,11500.0,8150,10500,45.57,52.22,22,7900.0,11500.0,8150,10500,45.57,52.22,12.8,-1.91,21282,209656910,485149010,True,248646319020,25423959,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,74220559292,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,위험,"대량보유,자사주처분,주요주주변동",20260630,주요사항보고서(자기주식처분결정),3,2026-08-20T09:00:17+09:00
코오롱글로벌우,003075,KOSPI,OK,2026-08-19,13560,12910,13420,14130,14600,12780,259.0,1.97,2.0,11100.0,15060.0,12120,13830,35.68,62.12,22,11100.0,15090.0,11800,14760,35.95,61.65,11.7,-2.02,355,4829950,29785010,True,10044393720,740737,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,,KRW,,,NO_CORP_CODE,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,2026-08-20T09:00:17+09:00
코오롱우,002025,KOSPI,OK,2026-08-19,13570,11960,13380,14980,16140,11640,643.0,3.17,2.2,10990.0,18000.0,11980,17270,63.79,36.8,22,10990.0,31950.0,11980,31400,190.72,12.31,-21.42,-55.29,4936,67619660,104601988,True,15747130090,1160437,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,,KRW,,,NO_CORP_CODE,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,2026-08-20T09:00:17+09:00
코오롱인더,120110,KOSPI,OK,2026-08-19,54500,49150,53900,59200,63000,48100,2135.0,3.53,2.2,43750.0,61100.0,45950,58600,39.66,61.96,22,43750.0,80400.0,45950,77700,83.77,29.33,5.62,-26.94,158301,8657611750,9500735852,False,1632058744000,29946032,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,160664209822,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,"대량보유,주요주주변동",20260803,주식등의대량보유상황보고서(약식),5,2026-08-20T09:00:17+09:00
코오롱인더우,120115,KOSPI,OK,2026-08-19,25550,24450,25300,26550,27350,24200,445.0,1.83,2.4,21500.0,26050.0,22250,25600,21.16,89.01,22,21500.0,28050.0,22250,27500,30.47,61.83,11.09,-4.49,12071,307843700,268320716,True,70718823000,2767860,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,,KRW,,,NO_CORP_CODE,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,2026-08-20T09:00:17+09:00
코웨이,021240,KOSPI,OK,2026-08-19,93500,88600,92600,97600,100500,87600,1974.0,2.15,1.7,88000.0,101700.0,90600,98200,15.57,40.15,22,83100.0,101700.0,85000,98200,22.38,55.91,1.19,2.63,126408,11769107950,16917981864,False,6616754331000,70767426,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,504140552539,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,"대량보유,주요주주변동",20260819,임원ㆍ주요주주특정증권등소유상황보고서,7,2026-08-20T09:00:17+09:00
콘텐트리중앙,036420,KOSPI,OK,2026-08-19,1529,1101,1478,1906,2215,1015,171.0,6.06,2.7,1350.0,1932.0,1418,1868,43.11,30.76,22,,6500.0,1220,6380,,23.52,-18.15,-74.39,30461,45673164,147165867,True,29452068932,19262308,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,-61329910482,KRW,TRUE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,"CB,CB발행",20260630,[기재정정]자기전환사채만기전취득결정              ,2,2026-08-20T09:00:17+09:00
콜마홀딩스,024720,KOSPI,OK,2026-08-19,9630,9120,9530,10080,10450,9010,206.0,2.38,2.3,8220.0,11170.0,8290,10660,35.89,47.8,22,7200.0,11170.0,7320,10660,55.14,61.21,16.16,1.37,63474,613670520,912375463,True,330272974170,34296259,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,45740176337,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,"대량보유,주요주주변동",20260728,주식등의대량보유상황보고서(일반),10,2026-08-20T09:00:17+09:00
쿠쿠홀딩스,192400,KOSPI,OK,2026-08-19,27100,26250,26850,27900,28750,26100,341.0,1.34,2.0,25000.0,28050.0,25250,27400,12.2,68.85,22,23300.0,28050.0,23600,27400,20.39,80.0,7.33,2.46,12257,332287175,578964715,True,963735213500,35562185,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,53106421909,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,2026-08-20T09:00:17+09:00
쿠쿠홈시스,284740,KOSPI,OK,2026-08-19,22300,21500,22100,23000,23700,21350,319.0,1.47,1.9,20350.0,23000.0,20900,22500,13.02,73.58,22,20150.0,23900.0,20500,23350,18.61,57.33,5.44,-3.88,20882,465405625,307364508,True,500352459000,22437330,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,95276489829,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,2026-08-20T09:00:17+09:00
크라운제과,264900,KOSPI,OK,2026-08-19,8170,7930,8090,8420,8670,7880,96.0,1.19,1.9,7800.0,8650.0,7930,8270,10.9,43.53,22,7560.0,10160.0,7560,8510,34.39,23.46,2.12,-1.45,11489,92752415,81369281,True,102319854500,12523850,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,7568042917,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,2026-08-20T09:00:17+09:00
크라운해태홀딩스,005740,KOSPI,OK,2026-08-19,5860,5550,5800,6130,6350,5490,122.0,2.12,1.7,5160.0,6250.0,5270,6010,21.12,64.22,22,5160.0,6960.0,5180,6800,34.88,38.89,5.59,-11.61,23157,136237610,139224945,True,87005453420,14847347,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,27494570996,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,2026-08-20T09:00:17+09:00
크라운해태홀딩스우,005745,KOSPI,OK,2026-08-19,5050,4670,5000,5380,5650,4595,151.0,2.67,1.8,4790.0,5440.0,4970,5400,13.57,40.0,22,4425.0,7300.0,4970,7160,64.97,21.74,-2.32,-27.65,1892,9981320,6891294,True,3033666300,600726,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,,KRW,,,NO_CORP_CODE,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,2026-08-20T09:00:17+09:00
