date,indicator_code,indicator_name,value,unit,frequency,source,source_url
2023-07-18,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,51413304.855977,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-07-19,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,50955104.755696,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-07-20,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,53287828.720918,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-07-21,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,54002393.886374,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-07-24,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,54153635.986321,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-07-25,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,55411909.589981,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-07-26,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,57787784.125007,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-07-27,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,58199075.424009,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-07-28,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,55729462.042837,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-07-31,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,56224225.143911,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-08-01,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,57160519.089849,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-08-02,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,55277639.762505,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-08-03,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,54862771.864566,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-08-04,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,54184393.627826,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-08-07,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,54351021.530958,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-08-08,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,53348991.035236,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-08-09,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,52716789.314637,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-08-10,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,52886570.442657,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-08-11,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,53213413.592665,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-08-14,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,53528136.739906,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-08-16,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,55680936.913652,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-08-17,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,53960446.837546,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-08-18,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,52594006.846514,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-08-21,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,52809909.014963,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-08-22,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,51751200.481687,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-08-23,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,51488702.061323,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-08-24,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,52067681.024675,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-08-25,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,51391325.076286,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-08-28,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,52743681.594862,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-08-29,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,51589797.092629,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-08-30,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,51489906.357678,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-08-31,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,51578854.237616,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-09-01,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,52846771.699665,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-09-04,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,52673236.282554,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-09-05,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,51301270.317897,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-09-06,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,51306663.251419,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-09-07,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,52480975.498329,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-09-08,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,51061464.956076,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-09-11,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,52005656.479739,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-09-12,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,51004962.841141,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-09-13,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,52158528.923796,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-09-14,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,52192526.186957,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-09-15,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,49306665.150535,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-09-18,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,50001401.436931,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-09-19,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,50681541.084453,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-09-20,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,50850026.746324,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-09-21,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,50859098.738119,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-09-22,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,48030433.03525,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-09-25,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,48149464.993006,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-09-26,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,52631446.292055,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-09-27,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,49989963.53049,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-10-04,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,52246748.744797,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-10-05,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,50491770.822242,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-10-06,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,47445187.502469,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-10-10,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,46538919.425606,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-10-11,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,46785913.130761,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-10-12,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,49099045.631842,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-10-13,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,49492019.522589,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-10-16,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,47762767.491134,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-10-17,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,46595624.833599,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-10-18,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,46635303.022232,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-10-19,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,47248931.368989,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-10-20,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,47898485.023375,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-10-23,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,48228825.968629,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-10-24,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,47033963.478669,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-10-25,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,46534123.853176,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-10-26,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,48547446.928349,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-10-27,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,48445978.733893,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-10-30,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,47194480.926419,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-10-31,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,46056992.491236,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-11-01,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,46011980.139826,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-11-02,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,45021523.427793,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-11-03,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,44682019.011733,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-11-06,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,47429768.978928,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-11-07,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,47810096.706066,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-11-08,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,47870312.452356,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-11-09,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,47202389.873911,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-11-10,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,48174448.649549,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-11-13,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,47908208.497305,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-11-14,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,47007275.913393,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-11-15,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,47585413.602484,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-11-16,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,46823695.620895,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-11-17,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,46961130.765517,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-11-20,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,47261054.625856,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-11-21,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,47982567.280332,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-11-22,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,47837544.80263,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-11-23,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,47343873.402888,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-11-24,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,47497547.940184,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-11-27,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,47988454.433294,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-11-28,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,48538664.325985,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-11-29,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,47877867.061143,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-11-30,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,48480990.753838,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-12-01,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,48668108.331995,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-12-04,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,48393027.2337,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-12-05,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,47545031.092704,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-12-06,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,48981127.173415,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-12-07,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,50381531.757216,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-12-08,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,48201151.627143,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-12-11,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,48608730.08979,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-12-12,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,49483076.039446,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-12-13,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,50161087.109715,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-12-14,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,51332845.696034,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-12-15,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,48313021.291091,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-12-18,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,49587021.030194,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-12-19,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,53132045.154682,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-12-20,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,52117242.806651,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-12-21,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,51862425.022497,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-12-22,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,52612249.874906,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-12-26,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,53683432.615583,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-12-27,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,56463643.876998,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-12-28,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,53815555.056566,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2023-12-29,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,52753715.011589,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2024-01-02,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,59494890.989443,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2024-01-03,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,56954475.252804,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2024-01-04,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,54249209.785765,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2024-01-05,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,52011555.441692,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2024-01-08,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,51222575.564968,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2024-01-09,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,51732291.839056,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2024-01-10,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,49959444.726951,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2024-01-11,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,52793443.461612,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2024-01-12,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,50878837.355763,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2024-01-15,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,51927268.491252,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
