ticker,종목,corp_code,rcept_no,report_nm,rcept_dt,report_status,document_status,sector_proxy,export_mentions,fx_asset_mentions,fx_liab_mentions,hedge_mentions,import_mentions,order_mentions,sensitivity_mentions,overseas_revenue_pct,hedge_pct_proxy,text_length,공시신뢰도,confidence_reason,dollar_sales_score,won_cost_score,hedge_score,foreign_debt_score,import_cost_score,earnings_score,technical_score,risk_score,backlog_bonus,sensitivity_bonus,fx_net_benefit_score
007810,코리아써키트,00152686,20260319000865,사업보고서 (2025.12),20260319,OK,OK,기타,105,179,8,280,1706,19,78,0.28,64.2,474430,A,주석에서 환율노출 관련 수치 다수 확인,0.07,6.0,5.37,7.0,3.0,8.0,2.0,5.0,5.0,5.0,46.44
003690,코리안리,00113191,20260331003834,[기재정정]사업보고서 (2025.12),20260331,OK,OK,기타,21,128,10,905,1362,13,98,,,568036,C,보고서 텍스트 단서와 산업 프록시 중심,6.25,6.0,8.0,7.0,3.0,8.0,7.0,5.0,5.0,5.0,60.25
192820,코스맥스,01009789,20260318000694,사업보고서 (2025.12),20260318,OK,OK,K뷰티/소비재,112,69,6,491,1643,1,91,90.0,,555479,B,주석 수치 일부와 환율노출 키워드 확인,22.5,8.25,8.0,7.0,5.0,8.0,8.0,5.0,0.4,5.0,77.15
044820,코스맥스비티아이,00219574,20260317000869,사업보고서 (2025.12),20260317,OK,OK,K뷰티/소비재,77,83,26,588,1285,1,82,63.0,,476866,B,주석 수치 일부와 환율노출 키워드 확인,15.75,8.25,8.0,7.0,5.0,8.0,10.0,5.0,0.4,5.0,72.4
005070,코스모신소재,00129989,20260602000342,[기재정정]사업보고서 (2025.12),20260602,OK,OK,기타,41,72,26,19,635,7,34,75.0,,146534,B,주석 수치 일부와 환율노출 키워드 확인,18.75,6.0,8.0,7.0,3.0,8.0,8.0,5.0,2.8,5.0,71.55
005420,코스모화학,00160302,20260602000269,[기재정정]사업보고서 (2025.12),20260602,OK,OK,수입원가부담,65,204,54,86,1030,11,53,75.0,68.54,259785,A,주석에서 환율노출 관련 수치 다수 확인,18.75,5.25,4.72,7.0,0.0,8.0,8.0,5.0,4.4,5.0,66.12
071950,코아스,00210856,20260324000545,사업보고서 (2025.12),20260324,OK,OK,기타,49,0,8,161,1275,0,8,1.57,,389203,B,주석 수치 일부와 환율노출 키워드 확인,0.39,6.0,8.0,4.0,3.0,8.0,4.0,2.0,0.0,4.0,39.39
002020,코오롱,00152862,20260323001718,사업보고서 (2025.12),20260323,OK,OK,기타,325,247,17,943,3864,73,125,79.6,,968995,B,주석 수치 일부와 환율노출 키워드 확인,19.9,6.0,8.0,7.0,3.0,8.0,8.0,5.0,5.0,5.0,74.9
138490,코오롱ENP,00241005,20260317000831,사업보고서 (2025.12),20260317,OK,OK,기타,76,222,32,31,1851,8,102,5.0,,392531,A,주석에서 환율노출 관련 수치 다수 확인,1.25,6.0,8.0,7.0,3.0,8.0,2.0,5.0,3.2,5.0,48.45
003070,코오롱글로벌,00152880,20260323001556,사업보고서 (2025.12),20260323,OK,OK,기타,125,189,10,408,3053,123,62,79.6,,711561,B,주석 수치 일부와 환율노출 키워드 확인,19.9,6.0,8.0,7.0,3.0,8.0,8.0,5.0,5.0,5.0,74.9
003075,코오롱글로벌우,,,,,NO_CORP_CODE,OK,기타,0,0,0,0,0,0,0,,,0,D,DART 고유번호 매칭 실패,6.25,6.0,11.0,8.0,5.5,8.0,10.0,5.0,0.0,0.0,59.75
002025,코오롱우,,,,,NO_CORP_CODE,OK,기타,0,0,0,0,0,0,0,,,0,D,DART 고유번호 매칭 실패,6.25,6.0,11.0,8.0,5.5,8.0,8.0,5.0,0.0,0.0,57.75
120110,코오롱인더,00795135,20260331001900,[기재정정]사업보고서 (2025.12),20260331,OK,OK,기타,195,146,74,599,1877,3,87,47.24,,480015,B,주석 수치 일부와 환율노출 키워드 확인,11.81,6.0,8.0,7.0,3.0,8.0,10.0,5.0,1.2,5.0,65.01
120115,코오롱인더우,,,,,NO_CORP_CODE,OK,기타,0,0,0,0,0,0,0,,,0,D,DART 고유번호 매칭 실패,6.25,6.0,11.0,8.0,5.5,8.0,8.0,5.0,0.0,0.0,57.75
021240,코웨이,00170558,20260323000924,사업보고서 (2025.12),20260323,OK,OK,기타,63,162,6,449,1715,23,51,90.9,27.93,598029,A,주석에서 환율노출 관련 수치 다수 확인,22.73,6.0,10.81,7.0,3.0,8.0,4.0,5.0,5.0,5.0,76.54
036420,콘텐트리중앙,00203315,20260318001520,사업보고서 (2025.12),20260318,OK,OK,기타,34,61,4,211,2041,1,66,63.0,4.74,558722,A,주석에서 환율노출 관련 수치 다수 확인,15.75,6.0,14.29,7.0,3.0,3.0,8.0,2.0,0.4,5.0,64.44
024720,콜마홀딩스,00203290,20260318001455,사업보고서 (2025.12),20260318,OK,OK,기타,192,75,11,147,1815,14,83,66.5,,513047,A,주석에서 환율노출 관련 수치 다수 확인,16.62,6.0,8.0,7.0,3.0,8.0,8.0,5.0,5.0,5.0,71.62
192400,쿠쿠홀딩스,00132354,20260316001353,사업보고서 (2025.12),20260316,OK,OK,기타,97,49,0,65,1221,0,41,,,348942,B,주석 수치 일부와 환율노출 키워드 확인,6.25,6.0,8.0,8.0,3.0,8.0,10.0,5.0,0.0,5.0,59.25
284740,쿠쿠홈시스,01267684,20260318001337,사업보고서 (2025.12),20260318,OK,OK,기타,39,71,12,28,1287,0,55,,,393030,B,주석 수치 일부와 환율노출 키워드 확인,6.25,6.0,8.0,7.0,3.0,8.0,10.0,5.0,0.0,5.0,58.25
264900,크라운제과,01205329,20260318000900,사업보고서 (2025.12),20260318,OK,OK,기타,11,34,0,36,800,2,45,10.0,,200554,A,주석에서 환율노출 관련 수치 다수 확인,2.5,6.0,8.0,8.0,3.0,8.0,10.0,5.0,0.8,5.0,56.3
005740,크라운해태홀딩스,00153126,20260318000921,사업보고서 (2025.12),20260318,OK,OK,기타,20,54,5,102,1640,5,89,14.06,,417372,A,주석에서 환율노출 관련 수치 다수 확인,3.52,6.0,8.0,7.0,3.0,8.0,8.0,5.0,2.0,5.0,55.52
005745,크라운해태홀딩스우,,,,,NO_CORP_CODE,OK,기타,0,0,0,0,0,0,0,,,0,D,DART 고유번호 매칭 실패,6.25,6.0,11.0,8.0,5.5,8.0,8.0,5.0,0.0,0.0,57.75
259960,크래프톤,00760971,20260515002689,[기재정정]사업보고서 (2025.12),20260515,OK,OK,기타,151,111,12,148,1692,0,91,7.9,15.97,617025,A,주석에서 환율노출 관련 수치 다수 확인,1.98,6.0,12.6,7.0,3.0,8.0,8.0,5.0,0.0,5.0,56.58
020120,키다리스튜디오,00140131,20260317000560,사업보고서 (2025.12),20260317,OK,OK,기타,39,193,66,52,1310,0,111,65.3,,454754,A,주석에서 환율노출 관련 수치 다수 확인,16.32,6.0,8.0,7.0,3.0,8.0,8.0,5.0,0.0,5.0,66.33
039490,키움증권,00296290,20260317000838,사업보고서 (2025.12),20260317,OK,OK,기타,154,62,0,903,3696,6,62,100.0,9.0,1187505,B,주석 수치 일부와 환율노출 키워드 확인,25.0,6.0,13.65,8.0,3.0,8.0,8.0,5.0,2.4,5.0,84.05
014580,태경비케이,00122481,20260319000934,사업보고서 (2025.12),20260319,OK,OK,기타,70,133,15,23,1721,10,54,100.0,,563168,B,주석 수치 일부와 환율노출 키워드 확인,25.0,6.0,8.0,7.0,3.0,8.0,8.0,5.0,4.0,5.0,79.0
015890,태경산업,00153339,20260323001550,사업보고서 (2025.12),20260323,OK,OK,기타,89,95,11,100,1608,2,56,4.26,,535916,B,주석 수치 일부와 환율노출 키워드 확인,1.06,6.0,8.0,7.0,3.0,8.0,10.0,5.0,0.8,5.0,53.86
006890,태경케미컬,00109161,20260317000715,사업보고서 (2025.12),20260317,OK,OK,기타,68,2,0,50,1016,1,69,1.0,,398306,B,주석 수치 일부와 환율노출 키워드 확인,0.25,6.0,8.0,8.0,3.0,3.0,8.0,5.0,0.4,5.0,46.65
003240,태광산업,00153393,20260323001584,사업보고서 (2025.12),20260323,OK,OK,기타,66,229,26,164,1735,0,94,84.0,,468951,A,주석에서 환율노출 관련 수치 다수 확인,21.0,6.0,8.0,7.0,3.0,3.0,10.0,5.0,0.0,5.0,68.0
011280,태림포장,00153524,20260319001237,사업보고서 (2025.12),20260319,OK,OK,기타,24,39,0,113,1403,2,46,,,297661,B,주석 수치 일부와 환율노출 키워드 확인,6.25,6.0,8.0,8.0,3.0,3.0,8.0,5.0,0.8,5.0,53.05
004100,태양금속,00153755,20260324000742,[기재정정]사업보고서 (2025.12),20260324,OK,OK,기타,81,47,0,55,1212,0,25,28.1,,311467,B,주석 수치 일부와 환율노출 키워드 확인,7.03,6.0,8.0,8.0,3.0,8.0,10.0,5.0,0.0,5.0,60.02
004105,태양금속우,,,,,NO_CORP_CODE,OK,기타,0,0,0,0,0,0,0,,,0,D,DART 고유번호 매칭 실패,6.25,6.0,11.0,8.0,5.5,8.0,10.0,5.0,0.0,0.0,59.75
009410,태영건설,00153861,20260318001574,사업보고서 (2025.12),20260318,OK,OK,기타,24,93,25,228,5211,145,76,10.0,,1000689,A,주석에서 환율노출 관련 수치 다수 확인,2.5,6.0,8.0,7.0,3.0,8.0,10.0,5.0,5.0,5.0,59.5
009415,태영건설우,,,,,NO_CORP_CODE,OK,기타,0,0,0,0,0,0,0,,,0,D,DART 고유번호 매칭 실패,6.25,6.0,11.0,8.0,5.5,8.0,7.0,5.0,0.0,0.0,56.75
001420,태원물산,00154055,20260327001530,[기재정정]사업보고서 (2025.12),20260327,OK,OK,기타,35,32,0,28,394,3,12,,,112532,B,주석 수치 일부와 환율노출 키워드 확인,6.25,6.0,8.0,8.0,3.0,3.0,10.0,5.0,1.2,5.0,55.45
055490,테이팩스,00256955,20260316001319,사업보고서 (2025.12),20260316,OK,OK,기타,51,107,1,111,1217,1,52,10.32,,322492,B,주석 수치 일부와 환율노출 키워드 확인,2.58,6.0,8.0,7.0,3.0,8.0,10.0,5.0,0.4,5.0,54.98
078000,텔코웨어,00361488,20260319000726,사업보고서 (2025.12),20260319,OK,OK,기타,13,65,0,36,1084,2,38,10.0,,274809,B,주석 수치 일부와 환율노출 키워드 확인,2.5,6.0,8.0,8.0,3.0,3.0,8.0,5.0,0.8,5.0,49.3
214420,토니모리,00816544,20260323001192,사업보고서 (2025.12),20260323,OK,OK,기타,124,81,1,152,1317,0,54,,,397633,C,보고서 텍스트 단서와 산업 프록시 중심,6.25,6.0,8.0,7.0,3.0,8.0,8.0,5.0,0.0,5.0,56.25
091810,트리니티항공,00671376,20260430001376,[기재정정]사업보고서 (2025.12),20260430,OK,OK,수입원가부담,49,80,8,73,1095,0,34,90.82,,276850,B,주석 수치 일부와 환율노출 키워드 확인,22.7,5.25,8.0,7.0,0.0,8.0,8.0,5.0,0.0,5.0,68.95
019180,티에이치엔,00118965,20260323001500,사업보고서 (2025.12),20260323,OK,OK,기타,134,389,5,130,1875,1,55,10.0,,399550,B,주석 수치 일부와 환율노출 키워드 확인,2.5,6.0,8.0,7.0,3.0,8.0,8.0,5.0,0.4,5.0,52.9
217590,티엠씨,00949161,20260318000642,사업보고서 (2025.12),20260318,OK,OK,기타,148,228,14,284,1905,103,98,,,437228,B,주석 수치 일부와 환율노출 키워드 확인,6.25,6.0,8.0,7.0,3.0,8.0,10.0,5.0,5.0,5.0,63.25
363280,티와이홀딩스,01497869,20260320000006,사업보고서 (2025.12),20260320,OK,OK,기타,27,41,2,409,2959,7,45,,,647086,B,주석 수치 일부와 환율노출 키워드 확인,6.25,6.0,8.0,7.0,3.0,3.0,8.0,5.0,2.8,5.0,54.05
004870,티웨이홀딩스,00109514,20260323001343,사업보고서 (2025.12),20260323,OK,OK,기타,16,11,0,42,730,0,18,,,199946,B,주석 수치 일부와 환율노출 키워드 확인,6.25,6.0,8.0,8.0,3.0,3.0,10.0,5.0,0.0,5.0,54.25
034230,파라다이스,00171265,20260319001270,사업보고서 (2025.12),20260319,OK,OK,기타,40,128,8,470,1610,0,108,100.0,10.0,436783,A,주석에서 환율노출 관련 수치 다수 확인,25.0,6.0,13.5,7.0,3.0,8.0,10.0,5.0,0.0,5.0,82.5
005690,파미셀,00145163,20260318000243,사업보고서 (2025.12),20260318,OK,OK,기타,38,43,0,41,537,0,17,10.0,,163783,B,주석 수치 일부와 환율노출 키워드 확인,2.5,6.0,8.0,8.0,3.0,8.0,8.0,5.0,0.0,5.0,53.5
036580,팜스코,00260408,20260320000233,사업보고서 (2025.12),20260320,OK,OK,기타,68,317,54,359,2328,3,125,,,547567,B,주석 수치 일부와 환율노출 키워드 확인,6.25,6.0,8.0,7.0,3.0,8.0,10.0,5.0,1.2,5.0,59.45
004720,팜젠사이언스,00135050,20260515001314,[기재정정]사업보고서 (2025.12),20260515,OK,OK,기타,44,8,0,78,1027,6,18,,,265653,C,보고서 텍스트 단서와 산업 프록시 중심,6.25,6.0,8.0,8.0,3.0,8.0,8.0,5.0,2.4,5.0,59.65
028670,팬오션,00122737,20260319001097,사업보고서 (2025.12),20260319,OK,OK,기타,208,353,10,415,2171,563,54,91.0,,438963,B,주석 수치 일부와 환율노출 키워드 확인,22.75,6.0,8.0,7.0,3.0,8.0,10.0,5.0,5.0,5.0,79.75
010820,퍼스텍,00148522,20260312000931,사업보고서 (2025.12),20260312,OK,OK,기타,8,63,9,20,689,34,44,10.0,,170810,B,주석 수치 일부와 환율노출 키워드 확인,2.5,6.0,8.0,7.0,3.0,8.0,8.0,5.0,5.0,5.0,57.5
016800,퍼시스,00161709,20260407003277,[기재정정]사업보고서 (2025.12),20260407,OK,OK,기타,36,96,12,33,819,0,71,,,219731,B,주석 수치 일부와 환율노출 키워드 확인,6.25,6.0,8.0,7.0,3.0,3.0,8.0,5.0,0.0,5.0,51.25
001020,페이퍼코리아,00134723,20260323001240,사업보고서 (2025.12),20260323,OK,OK,기타,44,173,14,602,2040,2,72,10.0,,463085,B,주석 수치 일부와 환율노출 키워드 확인,2.5,6.0,8.0,7.0,3.0,8.0,4.0,5.0,0.8,5.0,49.3
090080,평화산업,00573579,20260316000837,사업보고서 (2025.12),20260316,OK,OK,기타,63,266,16,159,1373,0,106,20.0,,439822,B,주석 수치 일부와 환율노출 키워드 확인,5.0,6.0,8.0,7.0,3.0,8.0,8.0,5.0,0.0,5.0,55.0
010770,평화홀딩스,00155124,20260316000856,사업보고서 (2025.12),20260316,OK,OK,기타,71,205,0,80,1123,1,46,,,376680,C,보고서 텍스트 단서와 산업 프록시 중심,6.25,6.0,8.0,8.0,3.0,8.0,10.0,5.0,0.4,5.0,59.65
022100,포스코DX,00155212,20260417000431,[기재정정]사업보고서 (2025.12),20260417,OK,OK,기타,37,89,8,64,1344,58,110,,,413066,B,주석 수치 일부와 환율노출 키워드 확인,6.25,6.0,8.0,7.0,3.0,8.0,8.0,5.0,5.0,5.0,61.25
058430,포스코스틸리온,00155258,20260317000684,사업보고서 (2025.12),20260317,OK,OK,기타,89,130,8,24,1148,3,66,49.0,,335295,B,주석 수치 일부와 환율노출 키워드 확인,12.25,6.0,8.0,7.0,3.0,8.0,8.0,5.0,1.2,5.0,63.45
047050,포스코인터내셔널,00124504,20260318001494,[기재정정]사업보고서 (2025.12),20260318,OK,OK,기타,202,287,26,338,1939,18,43,57.7,2.225,533255,A,주석에서 환율노출 관련 수치 다수 확인,14.43,6.0,14.67,7.0,3.0,8.0,8.0,5.0,5.0,5.0,76.09
003670,포스코퓨처엠,00155276,20260312000826,사업보고서 (2025.12),20260312,OK,OK,기타,181,125,10,147,1987,40,71,100.0,,538470,B,주석 수치 일부와 환율노출 키워드 확인,25.0,6.0,8.0,7.0,3.0,8.0,8.0,5.0,5.0,5.0,80.0
017810,풀무원,00155355,20260323001547,[기재정정]사업보고서 (2025.12),20260323,OK,OK,기타,102,92,9,62,1115,5,33,100.0,,323333,B,주석 수치 일부와 환율노출 키워드 확인,25.0,6.0,8.0,7.0,3.0,8.0,8.0,5.0,2.0,5.0,77.0
103140,풍산,00684714,20260312001327,사업보고서 (2025.12),20260312,OK,OK,방산,178,205,30,317,2093,66,77,69.0,,492626,B,주석 수치 일부와 환율노출 키워드 확인,17.25,10.2,8.0,7.0,5.0,8.0,8.0,5.0,5.0,5.0,78.45
005810,풍산홀딩스,00155531,20260312001433,사업보고서 (2025.12),20260312,OK,OK,방산,98,86,8,110,1214,29,64,100.0,0.7,330874,A,주석에서 환율노출 관련 수치 다수 확인,25.0,10.2,14.89,7.0,5.0,8.0,8.0,5.0,5.0,5.0,93.09
950210,프레스티지바이오파마,01510489,20250923000316,[기재정정]사업보고서 (2025.06),20250923,OK,OK,바이오/제약,184,538,4,67,932,2,51,34.2,,281782,B,주석 수치 일부와 환율노출 키워드 확인,8.55,9.0,8.0,7.0,5.5,3.0,8.0,5.0,0.8,5.0,59.85
009810,플레이그램,00103130,20260318000918,사업보고서 (2025.12),20260318,OK,OK,기타,35,22,0,164,1054,0,36,,,334414,B,주석 수치 일부와 환율노출 키워드 확인,6.25,6.0,8.0,8.0,3.0,8.0,4.0,5.0,0.0,5.0,53.25
086790,하나금융지주,00547583,20260316001292,사업보고서 (2025.12),20260316,OK,OK,기타,359,187,86,1221,6887,24,132,84.86,,1761151,A,주석에서 환율노출 관련 수치 다수 확인,21.21,6.0,8.0,7.0,3.0,8.0,7.0,5.0,5.0,5.0,75.22
293480,하나제약,00248974,20260320001014,사업보고서 (2025.12),20260320,OK,OK,기타,40,36,4,7,669,4,46,,,231499,B,주석 수치 일부와 환율노출 키워드 확인,6.25,6.0,8.0,7.0,3.0,8.0,8.0,5.0,1.6,5.0,57.85
039130,하나투어,00269940,20260319001345,사업보고서 (2025.12),20260319,OK,OK,기타,27,69,7,45,1833,0,71,,,448033,B,주석 수치 일부와 환율노출 키워드 확인,6.25,6.0,8.0,7.0,3.0,8.0,8.0,5.0,0.0,5.0,56.25
352820,하이브,01204056,20260320000802,사업보고서 (2025.12),20260320,OK,OK,기타,345,43,0,132,1806,0,142,99.86,,601811,B,주석 수치 일부와 환율노출 키워드 확인,24.96,6.0,8.0,8.0,3.0,3.0,8.0,5.0,0.0,5.0,70.97
071090,하이스틸,00435312,20260310002913,사업보고서 (2025.12),20260310,OK,OK,기타,172,164,4,169,1073,4,41,40.0,,323649,B,주석 수치 일부와 환율노출 키워드 확인,10.0,6.0,8.0,7.0,3.0,8.0,8.0,5.0,1.6,5.0,61.6
000080,하이트진로,00150244,20260318000752,사업보고서 (2025.12),20260318,OK,OK,기타,67,91,24,298,2471,0,97,5.0,,620010,B,주석 수치 일부와 환율노출 키워드 확인,1.25,6.0,8.0,7.0,3.0,8.0,10.0,5.0,0.0,5.0,53.25
000087,하이트진로2우B,,,,,NO_CORP_CODE,OK,기타,0,0,0,0,0,0,0,,,0,D,DART 고유번호 매칭 실패,6.25,6.0,11.0,8.0,5.5,8.0,8.0,5.0,0.0,0.0,57.75
000140,하이트진로홀딩스,00148993,20260318001474,사업보고서 (2025.12),20260318,OK,OK,기타,50,68,18,300,2054,0,79,1.52,,513143,B,주석 수치 일부와 환율노출 키워드 확인,0.38,6.0,8.0,7.0,3.0,8.0,8.0,5.0,0.0,5.0,50.38
000145,하이트진로홀딩스우,,,,,NO_CORP_CODE,OK,기타,0,0,0,0,0,0,0,,,0,D,DART 고유번호 매칭 실패,6.25,6.0,11.0,8.0,5.5,8.0,8.0,5.0,0.0,0.0,57.75
152550,한국ANKOR유전,00907013,,,,DART_LIST_013_조회된 데이타가 없습니다.,NO_REPORT,기타,0,0,0,0,0,0,0,,,0,D,보고서 원문 미확보,6.25,6.0,11.0,8.0,5.5,8.0,8.0,5.0,0.0,0.0,57.75
036460,한국가스공사,00261285,20260323001058,사업보고서 (2025.12),20260323,OK,OK,수입원가부담,102,593,27,1057,4992,139,96,3.93,3.3,995338,A,주석에서 환율노출 관련 수치 다수 확인,0.98,5.25,14.5,7.0,0.0,8.0,10.0,5.0,5.0,5.0,60.74
005430,한국공항,00156691,20260319000066,[기재정정]사업보고서 (2025.12),20260319,OK,OK,기타,72,53,16,39,1051,4,51,98.4,,251916,B,주석 수치 일부와 환율노출 키워드 확인,24.6,6.0,8.0,7.0,3.0,8.0,7.0,5.0,1.6,5.0,75.2
071050,한국금융지주,00432102,20260319001006,사업보고서 (2025.12),20260319,OK,OK,기타,454,218,1,495,3340,24,91,,,1316653,B,주석 수치 일부와 환율노출 키워드 확인,6.25,6.0,8.0,7.0,3.0,8.0,10.0,5.0,5.0,5.0,63.25
071055,한국금융지주우,,,,,NO_CORP_CODE,OK,기타,0,0,0,0,0,0,0,,,0,D,DART 고유번호 매칭 실패,6.25,6.0,11.0,8.0,5.5,8.0,10.0,5.0,0.0,0.0,59.75
010040,한국내화,00160205,20260319000796,사업보고서 (2025.12),20260319,OK,OK,기타,38,87,6,17,1568,55,131,10.0,,393191,B,주석 수치 일부와 환율노출 키워드 확인,2.5,6.0,8.0,7.0,3.0,3.0,8.0,5.0,5.0,5.0,52.5
025540,한국단자,00157070,20260317000756,[첨부정정]사업보고서 (2025.12),20260317,OK,OK,기타,8,23,7,15,206,0,9,10.0,,60765,A,주석에서 환율노출 관련 수치 다수 확인,2.5,6.0,8.0,7.0,3.0,8.0,10.0,5.0,0.0,4.5,54.0
010100,한국무브넥스,00160418,20260323000529,사업보고서 (2025.12),20260323,OK,OK,기타,135,234,6,30,1587,13,83,3.77,,428015,A,주석에서 환율노출 관련 수치 다수 확인,0.94,6.0,8.0,7.0,3.0,8.0,8.0,5.0,5.0,5.0,55.94
004090,한국석유,00157991,20260319001351,사업보고서 (2025.12),20260319,OK,OK,기타,29,125,21,231,1784,2,52,,,463785,B,주석 수치 일부와 환율노출 키워드 확인,6.25,6.0,8.0,7.0,3.0,8.0,8.0,5.0,0.8,5.0,57.05
002200,한국수출포장,00158112,20260311004029,사업보고서 (2025.12),20260311,OK,OK,기타,49,110,17,16,1058,1,47,100.0,,289437,A,주석에서 환율노출 관련 수치 다수 확인,25.0,6.0,8.0,7.0,3.0,3.0,8.0,5.0,0.4,5.0,70.4
002960,한국쉘석유,00158149,20260319000588,사업보고서 (2025.12),20260319,OK,OK,기타,42,31,0,36,556,13,29,100.0,,172010,B,주석 수치 일부와 환율노출 키워드 확인,25.0,6.0,8.0,8.0,3.0,8.0,10.0,5.0,5.0,5.0,83.0
000240,한국앤컴퍼니,00160047,20260318000997,사업보고서 (2025.12),20260318,OK,OK,기타,124,85,0,372,1781,1,78,,10.0,532138,B,주석 수치 일부와 환율노출 키워드 확인,6.25,6.0,13.5,8.0,3.0,8.0,4.0,5.0,0.4,5.0,59.15
123890,한국자산신탁,00404701,20260318001022,사업보고서 (2025.12),20260318,OK,OK,기타,7,49,0,39,1485,1,55,4.54,,505653,A,주석에서 환율노출 관련 수치 다수 확인,1.14,6.0,8.0,8.0,3.0,8.0,10.0,5.0,0.4,5.0,54.53
015760,한국전력,00159193,20260317000686,사업보고서 (2025.12),20260317,OK,OK,수입원가부담,322,1372,8,996,6222,91,120,100.0,100.0,1845648,A,주석에서 환율노출 관련 수치 다수 확인,25.0,5.25,0.0,7.0,0.0,8.0,8.0,5.0,5.0,5.0,68.25
006200,한국전자홀딩스,00159254,20260319000807,사업보고서 (2025.12),20260319,OK,OK,기타,44,86,12,70,1479,15,63,100.0,,391229,B,주석 수치 일부와 환율노출 키워드 확인,25.0,6.0,8.0,7.0,3.0,3.0,7.0,5.0,5.0,5.0,74.0
027970,한국제지,00133706,20260318001240,사업보고서 (2025.12),20260318,OK,OK,기타,76,107,10,47,1232,0,69,5.0,,366150,B,주석 수치 일부와 환율노출 키워드 확인,1.25,6.0,8.0,7.0,3.0,8.0,8.0,5.0,0.0,5.0,51.25
023350,한국종합기술,00159500,20260318001681,사업보고서 (2025.12),20260318,OK,OK,기타,4,85,9,40,1364,31,61,97.0,52.96,398942,A,주석에서 환율노출 관련 수치 다수 확인,24.25,6.0,7.06,7.0,3.0,8.0,8.0,5.0,5.0,5.0,78.31
025890,한국주강,00159564,20260319000634,사업보고서 (2025.12),20260319,OK,OK,기타,7,54,0,70,537,3,18,70.0,,152839,A,주석에서 환율노출 관련 수치 다수 확인,17.5,6.0,8.0,8.0,3.0,8.0,10.0,5.0,1.2,5.0,71.7
000970,한국주철관,01949469,20260312000530,사업보고서 (2025.12),20260312,OK,OK,기타,7,15,0,16,239,0,4,80.0,,102230,B,주석 수치 일부와 환율노출 키워드 확인,20.0,6.0,8.0,8.0,3.0,3.0,10.0,5.0,0.0,2.0,65.0
104700,한국철강,00687711,20260319001021,사업보고서 (2025.12),20260319,OK,OK,기타,17,50,3,24,677,3,28,10.0,,179172,B,주석 수치 일부와 환율노출 키워드 확인,2.5,6.0,8.0,7.0,3.0,3.0,10.0,5.0,1.2,5.0,50.7
017960,한국카본,00159795,20260319001272,사업보고서 (2025.12),20260319,OK,OK,기타,114,126,0,522,2423,37,77,55.0,,588617,B,주석 수치 일부와 환율노출 키워드 확인,13.75,6.0,8.0,8.0,3.0,8.0,8.0,5.0,5.0,5.0,69.75
161890,한국콜마,00939331,20260318001196,사업보고서 (2025.12),20260318,OK,OK,K뷰티/소비재,226,66,10,113,1828,13,76,10.0,,539628,A,주석에서 환율노출 관련 수치 다수 확인,2.5,8.25,8.0,7.0,5.0,8.0,10.0,5.0,5.0,5.0,63.75
161390,한국타이어앤테크놀로지,00937324,20260318000959,사업보고서 (2025.12),20260318,OK,OK,자동차/부품,232,187,4,663,2742,3,125,,10.0,794300,B,주석 수치 일부와 환율노출 키워드 확인,18.0,8.25,13.5,7.0,4.0,8.0,2.0,5.0,1.2,5.0,71.95
034830,한국토지신탁,00233653,20260318001299,사업보고서 (2025.12),20260318,OK,OK,기타,14,20,4,99,2216,0,34,1.0,,538867,B,주석 수치 일부와 환율노출 키워드 확인,0.25,6.0,8.0,7.0,3.0,8.0,8.0,5.0,0.0,5.0,50.25
007280,한국특강,00124090,20260323000279,사업보고서 (2025.12),20260323,OK,OK,기타,42,64,10,89,711,5,56,,,182688,B,주석 수치 일부와 환율노출 키워드 확인,6.25,6.0,8.0,7.0,3.0,3.0,4.0,5.0,2.0,5.0,49.25
047810,한국항공우주,00309503,20260318001461,사업보고서 (2025.12),20260318,OK,OK,방산,223,275,24,66,1617,62,43,26.41,,539000,A,주석에서 환율노출 관련 수치 다수 확인,6.6,10.2,8.0,7.0,5.0,8.0,10.0,5.0,5.0,5.0,69.8
123690,한국화장품,00823429,20260319001261,사업보고서 (2025.12),20260319,OK,OK,기타,49,59,5,55,860,0,41,100.0,,299393,A,주석에서 환율노출 관련 수치 다수 확인,25.0,6.0,8.0,7.0,3.0,8.0,8.0,5.0,0.0,5.0,75.0
003350,한국화장품제조,00160621,20260319001214,사업보고서 (2025.12),20260319,OK,OK,기타,8,35,3,51,634,2,38,18.3,,198740,B,주석 수치 일부와 환율노출 키워드 확인,4.58,6.0,8.0,7.0,3.0,8.0,10.0,5.0,0.8,5.0,57.38
011500,한농화성,00160861,20260319000612,사업보고서 (2025.12),20260319,OK,OK,기타,19,45,4,31,947,6,42,,,225677,B,주석 수치 일부와 환율노출 키워드 확인,6.25,6.0,8.0,7.0,3.0,8.0,8.0,5.0,2.4,5.0,58.65
002390,한독,00161046,20260318000762,[첨부추가]사업보고서 (2025.12),20260318,OK,OK,기타,106,179,116,696,1978,0,119,28.2,5.1,522034,A,주석에서 환율노출 관련 수치 다수 확인,7.05,6.0,14.23,7.0,3.0,8.0,8.0,5.0,0.0,5.0,63.28
053690,한미글로벌,00413523,20260316001377,사업보고서 (2025.12),20260316,OK,OK,기타,64,122,0,98,2055,31,61,100.0,,476491,B,주석 수치 일부와 환율노출 키워드 확인,25.0,6.0,8.0,8.0,3.0,8.0,8.0,5.0,5.0,5.0,81.0
